Incident energy;
Incident energy;
Incident energy;?(E)
14415.56;4.70174E-11
14417.58;4.70244E-11
14419.59;4.70315E-11
14421.61;4.70386E-11
14423.62;4.70456E-11
14424.63;4.70492E-11
14425.64;4.70527E-11
14426.65;4.70562E-11
14427.65;4.70597E-11
14428.66;4.70633E-11
14429.67;4.70668E-11
14430.68;4.70704E-11
14431.68;4.70739E-11
14432.74;4.70776E-11
14433.27;4.70794E-11
14433.8;4.70813E-11
14434.33;4.70831E-11
14434.86;4.7085E-11
14435.39;4.70869E-11
14435.92;4.70887E-11
14436.45;4.70906E-11
14436.72;4.70915E-11
14436.98;4.70924E-11
14437.25;4.70934E-11
14437.51;4.70943E-11
14437.78;4.70952E-11
14438.04;4.70962E-11
14438.31;4.70971E-11
14438.57;4.7098E-11
14438.84;4.7099E-11
14439.1;4.70999E-11
14439.37;4.71008E-11
14439.63;4.71017E-11
14439.89;4.71026E-11
14440.15;4.71035E-11
14440.45;4.71046E-11
14440.74;4.71056E-11
14441.03;4.71066E-11
14441.32;4.71076E-11
14441.62;4.71087E-11
14441.91;4.71097E-11
14442.2;4.71107E-11
14442.49;4.71117E-11
14442.79;4.71128E-11
14443.08;4.71138E-11
14443.66;4.71158E-11
14444.24;4.71179E-11
14444.82;4.71199E-11
14447.15;4.71281E-11
14447.84;4.71305E-11
14448.53;4.71329E-11
14449.0;4.71346E-11
14449.47;4.71362E-11
14450.0;4.71381E-11
14450.42;4.71395E-11
14450.83;4.7141E-11
14451.27;4.71425E-11
14451.71;4.71441E-11
14452.53;4.71469E-11
14453.34;4.71498E-11
14454.89;4.71552E-11
14455.66;4.71579E-11
14456.05;4.71593E-11
14456.43;4.71606E-11
14456.8;4.71619E-11
14457.17;4.71632E-11
14457.54;4.71645E-11
14457.91;4.71658E-11
14458.28;4.71671E-11
14458.65;4.71684E-11
14459.02;4.71697E-11
14459.38;4.71709E-11
14459.75;4.71722E-11
14460.12;4.71735E-11
14460.49;4.71748E-11
14460.85;4.71761E-11
14461.22;4.71774E-11
14461.59;4.71787E-11
14461.96;4.718E-11
14462.32;4.71812E-11
14462.66;4.71824E-11
14462.99;4.71836E-11
14463.32;4.71848E-11
14463.65;4.71859E-11
14463.99;4.71871E-11
14464.32;4.71883E-11
14464.98;4.71906E-11
14465.65;4.71929E-11
14466.31;4.71952E-11
14466.97;4.71975E-11
14467.63;4.71999E-11
14468.3;4.72022E-11
14468.96;4.72045E-11
14470.28;4.72091E-11
14471.61;4.72138E-11
14472.93;4.72184E-11
14474.7;4.72246E-11
14476.47;4.72308E-11
14477.65;4.7235E-11
14478.83;4.72391E-11
14481.18;4.72473E-11
14483.84;4.72567E-11
14486.49;4.7266E-11
14489.14;4.72752E-11
