Incident energy;
Incident energy;
Incident energy;?(E)
3334330.0;3.65236E-10
3335630.0;3.66671E-10
3337820.0;3.69089E-10
3338250.0;3.69564E-10
3339120.0;3.70524E-10
3339250.0;3.70668E-10
3339560.0;3.7101E-10
3340000.0;3.71496E-10
3340430.0;3.7197E-10
3340870.0;3.72456E-10
3341310.0;3.72942E-10
3341740.0;3.73417E-10
3342180.0;3.73902E-10
3342620.0;3.74388E-10
3343060.0;3.74874E-10
3344370.0;3.7632E-10
3345240.0;3.77281E-10
3345680.0;3.77766E-10
3346560.0;3.78738E-10
3347000.0;3.79224E-10
3347380.0;3.79643E-10
3347430.0;3.79698E-10
3348310.0;3.8067E-10
3348750.0;3.81156E-10
3349630.0;3.82127E-10
3350940.0;3.83573E-10
3351380.0;3.84059E-10
3352260.0;3.8503E-10
3353140.0;3.86002E-10
3354450.0;3.87448E-10
3355330.0;3.8842E-10
3355770.0;3.88905E-10
3356210.0;3.89391E-10
3357090.0;3.90363E-10
3357530.0;3.90848E-10
3358410.0;3.9182E-10
3358850.0;3.92306E-10
3359290.0;3.92791E-10
3359740.0;3.93288E-10
3360620.0;3.9426E-10
3361060.0;3.94745E-10
3363700.0;3.9766E-10
3363720.0;3.97682E-10
3364150.0;3.98157E-10
3364590.0;3.98642E-10
3365910.0;4.001E-10
3366350.0;4.00585E-10
3366800.0;4.01082E-10
3368560.0;4.03025E-10
3369010.0;4.03522E-10
3369890.0;4.04493E-10
3371220.0;4.05962E-10
3371940.0;4.06756E-10
3372110.0;4.06944E-10
3372550.0;4.0743E-10
3372990.0;4.07916E-10
3373430.0;4.08401E-10
3373880.0;4.08898E-10
3374760.0;4.0987E-10
3375210.0;4.10366E-10
3375650.0;4.10852E-10
3376540.0;4.11835E-10
3376980.0;4.1232E-10
3377430.0;4.12817E-10
3379200.0;4.14771E-10
3379650.0;4.15268E-10
3380090.0;4.15754E-10
3380190.0;4.15864E-10
3380540.0;4.16251E-10
3381430.0;4.17233E-10
3381870.0;4.17719E-10
3382320.0;4.18216E-10
3383210.0;4.19198E-10
3383650.0;4.19684E-10
3384100.0;4.20181E-10
3384540.0;4.20666E-10
3386770.0;4.23128E-10
3387220.0;4.23625E-10
3387660.0;4.24111E-10
3388560.0;4.25104E-10
3389000.0;4.2559E-10
3389900.0;4.26584E-10
3390340.0;4.27069E-10
3390790.0;4.27566E-10
3391680.0;4.28549E-10
3392130.0;4.29046E-10
3393020.0;4.30028E-10
3393470.0;4.30525E-10
3394810.0;4.32004E-10
3395710.0;4.32998E-10
3396600.0;4.3398E-10
3397950.0;4.35471E-10
3398400.0;4.35967E-10
3398840.0;4.36453E-10
3400000.0;4.37734E-10
3400190.0;4.37911E-10
3400640.0;4.3833E-10
3402430.0;4.39998E-10
3403330.0;4.40836E-10
3404680.0;4.42094E-10
3405110.0;4.42495E-10
3408280.0;4.45448E-10
3409630.0;4.46706E-10
3410530.0;4.47545E-10
3410980.0;4.47964E-10
3411430.0;4.48383E-10
3412330.0;4.49222E-10
3412780.0;4.49641E-10
3413480.0;4.50293E-10
3413690.0;4.50489E-10
3414140.0;4.50908E-10
3414590.0;4.51327E-10
3415040.0;4.51747E-10
3415490.0;4.52166E-10
3415940.0;4.52585E-10
3416850.0;4.53433E-10
3418200.0;4.54691E-10
3419110.0;4.55539E-10
3421370.0;4.57644E-10
3422280.0;4.58492E-10
3423630.0;4.5975E-10
3424990.0;4.61017E-10
3425900.0;4.61865E-10
3426360.0;4.62294E-10
3427653.0;4.63498E-10
3428630.0;4.6441E-10
3429530.0;4.65249E-10
3429990.0;4.65679E-10
3430320.0;4.65987E-10
3430720.0;4.6636E-10
3430721.0;4.66361E-10
3430800.0;4.66434E-10
3430900.0;4.66528E-10
3431100.0;4.66714E-10
3431810.0;4.67377E-10
3433170.0;4.68646E-10
3434540.0;4.69924E-10
3435450.0;4.70773E-10
3436820.0;4.72051E-10
3437730.0;4.729E-10
3438640.0;4.73749E-10
3440010.0;4.75027E-10
3441380.0;4.76306E-10
3443660.0;4.78433E-10
3444120.0;4.78862E-10
3445040.0;4.7972E-10
3445950.0;4.80569E-10
3446410.0;4.80999E-10
3447280.0;4.8181E-10
3448240.0;4.82706E-10
3449160.0;4.83564E-10
3449620.0;4.83994E-10
3449655.0;4.84026E-10
3449656.0;4.84027E-10
3450100.0;4.84441E-10
3450990.0;4.85272E-10
3451450.0;4.85701E-10
3451910.0;4.8613E-10
3452370.0;4.86559E-10
3453290.0;4.87418E-10
3453740.0;4.87838E-10
3454200.0;4.88267E-10
3454660.0;4.88696E-10
3455800.0;4.89759E-10
3456040.0;4.89984E-10
3456960.0;4.90842E-10
3457420.0;4.91271E-10
3459260.0;4.92988E-10
3459720.0;4.93417E-10
3460180.0;4.93846E-10
3460202.0;4.93867E-10
3460203.0;4.93868E-10
3461100.0;4.94874E-10
3462030.0;4.95917E-10
3462490.0;4.96433E-10
3463870.0;4.9798E-10
3464330.0;4.98496E-10
3465720.0;5.00055E-10
3466640.0;5.01087E-10
3468020.0;5.02635E-10
3469410.0;5.04194E-10
3469870.0;5.0471E-10
3471260.0;5.06269E-10
3471720.0;5.06784E-10
3472650.0;5.07827E-10
3472950.0;5.08164E-10
3473110.0;5.08343E-10
3474970.0;5.10429E-10
3475430.0;5.10945E-10
3475890.0;5.11461E-10
3476820.0;5.12504E-10
3477280.0;5.1302E-10
3478680.0;5.1459E-10
3480530.0;5.16665E-10
3481000.0;5.17192E-10
3481460.0;5.17708E-10
3481570.0;5.17832E-10
3481930.0;5.18235E-10
3482860.0;5.19278E-10
3483320.0;5.19794E-10
3483790.0;5.20322E-10
3484720.0;5.21365E-10
3486120.0;5.22935E-10
3486580.0;5.23451E-10
3487510.0;5.24494E-10
3488450.0;5.25548E-10
3490780.0;5.28161E-10
3491240.0;5.28677E-10
3491710.0;5.29204E-10
3492180.0;5.29731E-10
3493110.0;5.30774E-10
3493580.0;5.31301E-10
3495920.0;5.33926E-10
3496850.0;5.34969E-10
3497790.0;5.36023E-10
3498910.0;5.37279E-10
3500000.0;5.38502E-10
3501070.0;5.88081E-10
3501540.0;6.09859E-10
3502000.0;6.31173E-10
3502470.0;6.52951E-10
3503880.0;7.18284E-10
3504820.0;7.61839E-10
3506230.0;8.27172E-10
3507100.0;8.67484E-10
3507478.0;8.84999E-10
3507479.0;8.85045E-10
3507500.0;8.86019E-10
3507630.0;8.92042E-10
3509050.0;9.57839E-10
3510595.0;1.029427E-9
3510597.0;1.02952E-9
3510930.0;1.044949E-9
3511200.0;1.05746E-9
3511870.0;1.088505E-9
3512340.0;1.110282E-9
3513290.0;1.154301E-9
3513760.0;1.176079E-9
3515170.0;1.241412E-9
3515878.0;1.274218E-9
3515879.0;1.274264E-9
3516286.0;1.294792E-9
3517060.0;1.336848E-9
3517530.0;1.362386E-9
3518000.0;1.387924E-9
3518470.0;1.413462E-9
3519420.0;1.465081E-9
3519890.0;1.490619E-9
3521310.0;1.567775E-9
3522250.0;1.618851E-9
3523200.0;1.67047E-9
3523670.0;1.696008E-9
3524620.0;1.747627E-9
3525090.0;1.773165E-9
3525570.0;1.799246E-9
3526040.0;1.824784E-9
3526990.0;1.876403E-9
3527460.0;1.901941E-9
3528890.0;1.979641E-9
3529360.0;2.005179E-9
3530780.0;2.082336E-9
3531260.0;2.108418E-9
3531730.0;2.133955E-9
3532680.0;2.185574E-9
3534110.0;2.263275E-9
3535060.0;2.314894E-9
3535540.0;2.340975E-9
3536010.0;2.366513E-9
3536960.0;2.418132E-9
3538390.0;2.495832E-9
3539820.0;2.573533E-9
3541250.0;2.651233E-9
3543640.0;2.781096E-9
3545070.0;2.858796E-9
3545550.0;2.884877E-9
3546020.0;2.910415E-9
3546500.0;2.936496E-9
3548410.0;3.040278E-9
3550330.0;3.144603E-9
3551760.0;3.222303E-9
3552720.0;3.274465E-9
3553200.0;3.300547E-9
3553680.0;3.326628E-9
3554160.0;3.352709E-9
3555120.0;3.404872E-9
3555600.0;3.430953E-9
3556080.0;3.457034E-9
3557520.0;3.535278E-9
3558960.0;3.613521E-9
3559920.0;3.665684E-9
3560880.0;3.717846E-9
3562320.0;3.79609E-9
3562800.0;3.822171E-9
3565690.0;3.979202E-9
3566660.0;4.031908E-9
3568100.0;4.110151E-9
3569070.0;4.162857E-9
3569550.0;4.188939E-9
3570030.0;4.215019E-9
3571000.0;4.267725E-9
