Incident energy;
Incident energy;
Incident energy;?(E)
45.74141;0.6197387
45.76727;0.6721705
45.79314;0.7352308
45.819;0.8123445
45.84486;0.9084401
45.87072;1.030416
45.89659;1.187922
45.90952;1.283868
45.92245;1.393889
45.93538;1.520286
45.94831;1.665669
45.96124;1.832966
45.97417;2.025426
45.98711;2.246795
46.00004;2.500583
46.01297;2.791049
46.0259;3.122478
46.03883;3.499256
46.05176;3.925766
46.06469;4.406249
46.07762;4.944653
46.09055;5.544449
46.10348;6.208434
46.12934;7.735515
46.1552;9.526673
46.18106;11.55856
46.23551;16.3516
46.28996;21.03323
46.31174;22.59513
46.33352;23.85738
46.36176;24.93883
46.39;25.30304
46.40995;25.10651
46.4299;24.54326
46.44773;23.75143
46.46555;22.71871
46.5012;20.08441
46.56024;14.88675
46.58976;12.30755
46.61927;9.942306
46.64551;8.09067
46.67175;6.507029
46.68487;5.817437
46.69799;5.194212
46.71111;4.634719
46.72422;4.135915
46.73734;3.693094
46.75046;3.302351
46.76358;2.959196
46.7767;2.659103
46.78982;2.397623
46.80294;2.170487
46.81606;1.973671
46.82917;1.80356
46.85049;1.574955
46.87181;1.394906
46.89313;1.252913
46.91444;1.140598
46.93576;1.051237
46.95708;0.9797794
46.9784;0.922329
46.99971;0.8759686
47.04235;0.8081714
47.08498;0.7647174
47.12762;0.7390855
47.17025;0.7277099
47.23257;0.733144
47.29488;0.7636018
47.3572;0.821397
47.38836;0.8624515
47.41951;0.9133618
47.45067;0.9762089
47.48183;1.053926
47.51299;1.150829
47.54414;1.2733
47.5753;1.431109
47.60646;1.638908
47.62204;1.768091
47.63762;1.918805
47.6532;2.09549
47.66877;2.303329
47.68353;2.534936
47.69829;2.806605
47.71305;3.125598
47.72781;3.500178
47.74257;3.939619
47.75733;4.454157
47.77209;5.054889
47.78684;5.753086
47.8016;6.561888
47.81636;7.493117
47.83112;8.558648
47.84587;9.768542
47.86063;11.13379
47.87539;12.66068
47.89015;14.35325
47.9049;16.21041
